TABLE CRVSiPM
#channel,pedestal,calibPulseHeight,calibPulseArea
1807,2050.74,13.7012,371.067
1808,2054.73,13.6852,393.517
1809,2043.99,13.4806,391.671
1810,2039.38,11.7618,346.869
1811,2047.68,11.1866,323.094
1812,2043.79,13.5017,355.897
1813,2038.52,13.0597,359.538
1814,2042.4,15.1171,389.61
1815,2060.2,14.5141,386.147
1816,2045.22,12.9306,367.675
1817,2055.27,12.6457,375.672
1818,2051.72,13.2649,381.149
1819,2054.58,13.4392,382.752
1820,2047.01,12.8477,347.453
1821,2072.51,13.8797,372.117
1822,2053.57,13.4091,370.841
1823,2037.05,13.9964,386.475
1824,2037.47,12.2086,413.486
1825,2048.69,13.751,390.311
1826,2044.15,12.9559,428.755
1827,2054.76,12.8169,370.115
1828,2034.39,14.4451,431.997
1829,2057.09,13.4052,374.097
1830,2049.37,14.0777,400.627
1831,2048.81,12.8909,350.377
1832,2039.72,10.6428,355.213
1833,2053.06,13.6019,390.643
1834,2053.17,11.5236,379.179
1835,2040.63,14.0038,398.027
1836,2042.64,12.229,354.27
1837,2045.55,13.3319,377.982
1838,2044.71,13.7772,361.849
1839,2050.44,13.8041,384.603
1840,2053.38,13.0122,373.599
1841,2049.25,12.3562,368.438
1842,2051.43,12.9541,380.278
1843,2036.13,12.1788,362.358
1844,2037.84,13.1439,360.777
1845,2049.85,13.9245,390.119
1846,2032.13,14.3059,391.482
1847,2050.08,13.5215,379.014
1848,2059.32,13.0046,367.91
1849,2047.18,12.4363,371.5
1850,2061.13,11.9094,351.046
1851,2034.05,12.0896,350.504
1852,2046.44,14.0461,391.923
1853,2055.16,12.2867,343.478
1854,2053.77,13.7819,374.531
1855,2037.91,13.2356,347.55
1856,2055.01,13.1241,385.727
1857,2034.71,12.8611,383.017
1858,2048.49,13.4911,391.301
1859,2043.49,10.8873,329.072
1860,2063.67,13.2958,370.219
1861,2053.39,13.4802,382.957
1862,2059.58,12.9717,372.482
1863,2052.44,13.4461,380.27
1864,2042.09,13.7571,425.453
1865,2051.52,11.8039,390.335
1866,2042.96,11.8262,383.701
1867,2035.32,13.0304,386.952
1868,2060.02,12.7442,361.625
1869,2038.18,12.7566,372.895
1870,2041.51,12.9289,373.776
1871,2057,12.9712,383.865
1872,2029.34,11.9419,354.843
1873,2059.46,14.331,481.031
1874,2057.41,11.8281,353.941
1875,2034.69,13.9111,454.672
1876,2054.36,12.6618,354.313
1877,2056.8,14.3749,426.445
1878,2049.71,12.6517,367.386
1879,2053.46,13.1047,392.6
1880,2054.4,13.1673,461.905
1881,2052.72,13.3995,395.16
1882,2045.25,12.7223,435.52
1883,2048.86,13.245,410.969
1884,2037.93,13.1699,442.346
1885,2050.24,13.3306,387.108
1886,2062.68,13.7632,421.627
1887,2047.18,13.8597,409.747
1888,2044.21,12.6359,377.582
1889,2033.25,13.3036,388.196
1890,2057.17,12.912,385.05
1891,2031.65,12.8365,371.746
1892,2037.02,13.433,380.177
1893,2032.35,12.7914,367.309
1894,2039.06,13.9386,391.477
1895,2051.31,13.4996,376.362
1896,2042.73,13.648,430.016
1897,2055.32,12.9321,383.707
1898,2061.65,14.5504,457.203
1899,2054.13,12.9803,383.69
1900,2053.86,11.8703,365.734
1901,2060.57,13.5921,386.234
1902,2048.38,14.6396,417.338
1903,2050.95,13.2531,377.979
1904,2038.79,13.467,380.952
1905,2045.44,13.6412,389.48
1906,2052.51,13.3186,372.037
1907,2037.24,12.736,366.223
1908,2030.46,13.8886,374.506
1909,2047.85,12.2017,344.436
1910,2048.09,13.6542,372.086
1911,2036.87,12.6941,370.39
1912,2032,13.8706,388.571
1913,2038.59,11.9123,351.361
1914,2028.06,13.0689,375.41
1915,2053.15,11.8583,352.048
1916,2040.04,14.2107,379.407
1917,2054.1,13.2728,384.585
1918,2047.63,15.1855,416.082
1919,2053.01,12.6605,369.171
1920,2035.43,13.8433,399.235
1921,2044.28,13.2898,388.451
1922,2041.38,14.0366,377.032
1923,2035.29,14.1868,396.34
1924,2056.63,13.5126,355.937
1925,2058.19,15.0914,404.075
1926,2042.43,16.3915,398.333
1927,2051.15,17.7567,412.831
1928,2029.06,12.9649,409.668
1929,2050.39,14.4254,409.399
1930,2076.07,13.4921,397.255
1931,2050.54,13.3881,392.746
1932,2045.43,14.99,413.899
1933,2048.35,16.377,421.693
1934,2053.33,15.2825,428.314
1935,2048.62,15.8012,449.31
1936,2048.03,12.1639,396.4
1937,2050.53,13.062,384.147
1938,2043.51,12.8088,384.725
1939,2047.93,13.3941,408.814
1940,2051.76,13.5199,374.339
1941,2040.95,15.9508,426.095
1942,2039.11,15.1209,425.919
1943,2060.14,14.5702,400.581
1944,2040.31,11.1021,355.794
1945,2046.7,13.0434,396.528
1946,2029.02,11.3548,368.913
1947,2060.62,13.8869,402.916
1948,2037.5,12.1289,353.522
1949,2055.52,15.3938,421.561
1950,2040.02,13.2247,378.002
1951,2065.66,13.4166,384.752
1952,2047.79,11.1211,375.102
1953,2040.97,13.0118,372.971
1954,2048.14,11.6755,361.285
1955,2045.13,13.5152,386.357
1956,2043.3,13.3217,378.746
1957,2053.03,14.765,414.742
1958,2030.58,13.4751,361.688
1959,2059.8,13.3762,357.142
1960,2035.81,13.5039,402.092
1961,2045.93,12.8402,382.05
1962,2055.47,13.4533,450.611
1963,2056.46,14.2224,424.985
1964,2038.91,13.9356,410.198
1965,2043.46,14.0182,394.667
1966,2062.04,15.3807,445.902
1967,2044.31,13.0815,365
1968,2040.03,12.6377,417.03
1969,2056.51,14.9533,493.981
1970,2042.95,12.474,384.715
1971,2052.08,14.3529,484.162
1972,2046.33,13.7294,395.842
1973,2043.93,14.1507,428.526
1974,2053.69,14.1295,409.359
1975,2031.11,15.183,421.743
1976,2032.78,12.4818,374.566
1977,2052.24,14.8889,441.574
1978,2040.71,13.4432,391.492
1979,2045.35,14.6583,416.167
1980,2044.15,13.7118,385.457
1981,2036.87,15.136,415.528
1982,2032.16,14.0259,390.212
1983,2042.82,14.446,374.85
1984,2051.04,12.1252,360.13
1985,2038.65,12.3966,366.083
1986,2038.12,13.0661,378.293
1987,2029.14,12.8815,373.023
1988,2032.22,13.3593,379.27
1989,2050.29,12.7961,347.4
1990,2044.56,13.7529,376.29
1991,2037.35,14.515,400.548
1992,2034.33,12.819,368.831
1993,2034.01,12.2325,375.486
1994,2047.28,12.7493,372.344
1995,2030.5,12.4522,371.651
1996,2026.26,12.3589,339.129
1997,2055.57,13.4977,374.496
1998,2049.48,13.5281,378.252
1999,2037.31,14.3432,411.503
2000,2052.55,13.057,386.94
2001,2056.73,13.0628,374.906
2002,2052.7,12.2696,365.672
2003,2031.83,11.3562,324.793
2004,2041.38,12.7344,368.229
2005,2055.29,13.3978,375.581
2006,2044.13,12.4055,351.509
2007,2047.67,14.3842,387.262
2008,2046.08,12.4255,365.493
2009,2061.86,11.2064,382.791
2010,2042.99,13.0854,385.059
2011,2064.43,12.802,431.329
2012,2047.81,13.681,387.42
2013,2047.73,13.7404,410.592
2014,2052.3,13.8618,396.021
2015,2054.11,13.2993,419.929
2016,2047.52,13.1444,388.714
2017,2052.94,11.0668,396.863
2018,2036.97,12.2691,371.878
2019,2044.98,12.0644,390.734
2020,2053.12,13.4729,402.275
2021,2059.27,12.8943,415.885
2022,2037.53,12.9274,379.768
2023,2045.48,11.6205,335.372
2024,2041.14,12.736,391.188
2025,2065.87,12.0106,349.893
2026,2039.09,12.6795,388.596
2027,2042.17,11.9069,363.555
2028,2044.16,13.418,395.909
2029,2041.88,12.7241,361.288
2030,2042.89,13.5384,393.8
2031,2051.9,13.0634,376.658
2032,2044.81,12.9269,370.035
2033,2038.4,11.1523,376.374
2034,2051.74,11.9285,356.566
2035,2034.2,13.035,459.174
2036,2031.68,11.3937,331.503
2037,2055.05,13.2561,374.995
2038,2051.47,11.4074,328.239
2039,2049.25,13.4309,406.735
2040,2047.08,12.81,364.375
2041,2047.03,12.0977,362.582
2042,2038.09,12.9117,388.608
2043,2041.55,12.6211,377.421
2044,2053.5,11.2922,332.02
2045,2057.19,13.3333,383.979
2046,2043.85,13.3988,386.931
2047,2049.26,13.7921,389.449
2048,2037.21,13.7162,383.57
2049,0,-1,-1
2050,2039.57,13.721,367.263
2051,0,-1,-1
2052,2032.71,13.4313,317.437
2053,0,-1,-1
2054,2048.85,15.5964,349.813
2055,0,-1,-1
2056,2045.61,13.1124,361.528
2057,0,-1,-1
2058,2041.99,12.66,348.195
2059,0,-1,-1
2060,2052.5,12.3983,313.786
2061,0,-1,-1
2062,2038.63,12.9368,295.658
2063,0,-1,-1
2064,2058.67,12.6301,355.871
2065,0,-1,-1
2066,2043.31,13.0104,359.321
2067,0,-1,-1
2068,2040.39,18.346,651.072
2069,0,-1,-1
2070,2052.45,13.1716,296.102
2071,0,-1,-1
2072,2044.13,12.7185,351.501
2073,0,-1,-1
2074,2050.71,11.9477,334.793
2075,0,-1,-1
2076,2042.17,13.1234,299.049
2077,0,-1,-1
2078,2059.1,12.7769,299.576
2079,0,-1,-1
2080,2068.69,12.1161,347.596
2081,0,-1,-1
2082,2036.28,11.0355,316.65
2083,0,-1,-1
2084,2040.32,12.2335,316.327
2085,0,-1,-1
2086,2047.76,12.4295,345.444
2087,0,-1,-1
2088,2070.78,11.6115,323.369
2089,0,-1,-1
2090,2049.51,11.8222,325.758
2091,0,-1,-1
2092,2047.6,12.2815,304.086
2093,0,-1,-1
2094,2055.87,11.2246,318.536
2095,0,-1,-1
2096,2038.65,12.9441,369.072
2097,0,-1,-1
2098,2051.5,12.4216,339.388
2099,0,-1,-1
2100,2045.45,12.766,313.848
2101,0,-1,-1
2102,2037.18,13.3683,372.102
2103,0,-1,-1
2104,2057.13,11.8817,332.547
2105,0,-1,-1
2106,2036.76,13.5542,382.151
2107,0,-1,-1
2108,2051.83,13.6804,354.127
2109,0,-1,-1
2110,2043.41,13.9076,385.036
2111,0,-1,-1
2112,2032.45,13.3689,375.339
2113,0,-1,-1
2114,2053.59,12.9505,372.014
2115,0,-1,-1
2116,2064.69,12.4379,311.574
2117,0,-1,-1
2118,2054.15,13.4062,334.337
2119,0,-1,-1
2120,2056.18,12.8785,368.913
2121,0,-1,-1
2122,2049.12,13.416,387.016
2123,0,-1,-1
2124,2050.81,12.1593,313.242
2125,0,-1,-1
2126,2049.07,13.0348,357.181
2127,0,-1,-1
2128,2054.53,14.9819,431.159
2129,0,-1,-1
2130,2060.32,15.251,424.645
2131,0,-1,-1
2132,2052.79,15.3656,407.739
2133,0,-1,-1
2134,2047.96,15.7382,406.954
2135,0,-1,-1
2136,2050.43,14.6231,412.191
2137,0,-1,-1
2138,2045.15,14.4666,406.062
2139,0,-1,-1
2140,2064.55,14.4406,370.405
2141,0,-1,-1
2142,2061.22,14.066,342.833
2143,0,-1,-1
2144,2059.91,14.0797,396.331
2145,0,-1,-1
2146,2040.45,14.1509,399.258
2147,0,-1,-1
2148,2032.95,14.6452,384.134
2149,0,-1,-1
2150,2046.76,14.583,389.168
2151,0,-1,-1
2152,2062,13.9638,382.131
2153,0,-1,-1
2154,2054.94,13.7441,386.384
2155,0,-1,-1
2156,2043.92,14.5188,379.793
2157,0,-1,-1
2158,2037.59,13.7337,368.266
2159,0,-1,-1
2160,2059.4,-1,-1
2161,0,-1,-1
2162,2053.84,-1,-1
2163,0,-1,-1
2164,0,-1,-1
2165,0,-1,-1
2166,2049.27,-1,-1
2167,0,-1,-1
2168,2041.18,-1,-1
2169,0,-1,-1
2170,2038.22,-1,-1
2171,0,-1,-1
2172,2047.19,-1,-1
2173,0,-1,-1
2174,2043.93,-1,-1
2175,0,-1,-1
2176,2051.48,14.4013,396.823
2177,0,-1,-1
2178,2056.25,13.9763,375.698
2179,0,-1,-1
2180,2046.84,15.4591,383.189
2181,0,-1,-1
2182,2051.1,15.4522,352.244
2183,0,-1,-1
2184,2048.13,13.8978,393.708
2185,0,-1,-1
2186,2046.63,13.0707,382.938
2187,0,-1,-1
2188,2043.25,14.7415,348.355
2189,0,-1,-1
2190,2040.24,15.3421,389.221
2191,0,-1,-1
2192,2052.39,13.0658,366.964
2193,0,-1,-1
2194,2047.09,13.0738,369.688
2195,0,-1,-1
2196,2047.61,14.263,376.564
2197,0,-1,-1
2198,2048.7,14.7,370.596
2199,0,-1,-1
2200,2053.81,13.3247,385.485
2201,0,-1,-1
2202,2052.87,12.2118,345.899
2203,0,-1,-1
2204,2056.43,12.4528,329.613
2205,0,-1,-1
2206,2054.08,13.4295,356.597
2207,0,-1,-1
2208,2063.58,10.7561,301.696
2209,0,-1,-1
2210,2056.35,10.0786,284.02
2211,0,-1,-1
2212,2059.63,12.8029,311.924
2213,0,-1,-1
2214,2056.22,13.4382,329.865
2215,0,-1,-1
2216,2053.07,10.5058,297.34
2217,0,-1,-1
2218,2051.25,-1,-1
2219,0,-1,-1
2220,2059.36,11.0082,290.15
2221,0,-1,-1
2222,2057.88,10.603,-1
2223,0,-1,-1
2224,2057.2,14.6521,407.333
2225,0,-1,-1
2226,2044.02,13.8814,393.462
2227,0,-1,-1
2228,2040.04,15.2111,416.211
2229,0,-1,-1
2230,2057.01,15.283,406.014
2231,0,-1,-1
2232,2043.51,14.6888,420.923
2233,0,-1,-1
2234,2057.03,14.0806,406.77
2235,0,-1,-1
2236,2056.95,14.9395,400.359
2237,0,-1,-1
2238,2050,15.2397,421.973
2239,0,-1,-1
2240,2046.77,11.7362,313.945
2241,0,-1,-1
2242,2036.85,10.9892,307.999
2243,0,-1,-1
2244,2055.38,12.1118,340.575
2245,0,-1,-1
2246,2042.22,-1,-1
2247,0,-1,-1
2248,2049.85,10.3229,284.053
2249,0,-1,-1
2250,2056.9,11.9117,332.339
2251,0,-1,-1
2252,2034.17,10.7742,310.522
2253,0,-1,-1
2254,2049.73,12.734,344.69
2255,0,-1,-1
2256,2052.36,13.9748,404.688
2257,0,-1,-1
2258,2058.01,14.4968,405.913
2259,0,-1,-1
2260,2037.3,14.9284,423.659
2261,0,-1,-1
2262,2036.16,13.7349,370.481
2263,0,-1,-1
2264,2048.76,15.2148,426.14
2265,0,-1,-1
2266,2049.41,14.6197,405.785
2267,0,-1,-1
2268,2076.69,15.8543,410.416
2269,0,-1,-1
2270,2054.41,15.0204,424.759
2271,0,-1,-1
2272,2043.8,12.7065,352.217
2273,0,-1,-1
2274,2056.1,11.7407,338.826
2275,0,-1,-1
2276,2052.36,10.9114,305.199
2277,0,-1,-1
2278,2031.78,12.476,319.366
2279,0,-1,-1
2280,2046.98,11.727,323.117
2281,0,-1,-1
2282,2051.1,11.4136,330.753
2283,0,-1,-1
2284,2046.33,11.5892,300.928
2285,0,-1,-1
2286,2048.7,12.199,324.119
2287,0,-1,-1
2288,2028.47,14.303,399.072
2289,0,-1,-1
2290,2030.24,13.4053,372.569
2291,0,-1,-1
2292,2034.5,14.1398,384.529
2293,0,-1,-1
2294,2038.25,12.8944,364.285
2295,0,-1,-1
2296,2043.01,13.9651,392.238
2297,0,-1,-1
2298,2052.17,13.2717,378.853
2299,0,-1,-1
2300,2066.99,14.2848,396.399
2301,0,-1,-1
2302,2056.99,13.9993,380.251
2303,0,-1,-1
